calrebound 0
Tuning rebound for mallet #0
  pass 1: sweep strike duration
R,110,250,T,583,3324,1060
R,110,250,T,587,2401,1060
R,110,250,T,591,2401,1060
R,110,250,T,595,2158,1060
R,110,250,T,599,2158,1060
    strike=110% energy=8082066
R,120,250,S,4,1334,1662
R,120,250,S,8,1334,1662
R,120,250,S,12,4514,1662
R,120,250,S,16,4514,1662
R,120,250,S,20,6203,1662
R,120,250,S,24,6203,1662
R,120,250,S,28,5072,1662
R,120,250,S,32,5072,1662
R,120,250,S,36,4922,1662
R,120,250,S,40,4922,1662
R,120,250,S,44,3973,1662
R,120,250,S,48,3973,1662
R,120,250,S,52,3002,1662
R,120,250,S,56,3002,1662
R,120,250,S,60,2651,1662
R,120,250,S,64,2651,1662
R,120,250,S,68,2628,1662
R,120,250,S,72,2628,1662
R,120,250,S,76,2121,1662
R,120,250,S,80,2121,1662
R,120,250,S,84,1963,1662
R,120,250,S,88,1963,1662
R,120,250,S,92,2290,1662
R,120,250,S,96,2290,1662
R,120,250,S,100,2720,1662
R,120,250,S,104,2720,1662
R,120,250,S,108,2720,1662
R,120,250,S,112,2720,1662
R,120,250,S,116,2469,1662
R,120,250,S,120,2469,1662
R,120,250,S,124,2870,1662
R,120,250,S,128,2326,1662
R,120,250,S,132,2326,1662
R,120,250,S,136,2014,1662
R,120,250,S,140,2014,1662
R,120,250,S,144,2289,1662
R,120,250,S,148,2289,1662
R,120,250,S,152,2498,1662
R,120,250,S,156,2498,1662
R,120,250,S,161,2158,1662
R,120,250,S,165,2158,1662
R,120,250,S,169,216957,1662
R,120,250,S,173,216957,1662
R,120,250,S,177,264120,1662
R,120,250,S,181,264120,1662
R,120,250,S,185,190740,1662
R,120,250,S,189,190740,1662
R,120,250,S,193,137949,1662
R,120,250,S,197,137949,1662
R,120,250,S,201,80875,1662
R,120,250,S,205,80875,1662
R,120,250,S,209,145214,1662
R,120,250,S,213,145214,1662
R,120,250,S,217,386292,1662
R,120,250,S,221,386292,1662
R,120,250,S,225,288299,1662
R,120,250,S,229,288299,1662
R,120,250,S,233,187270,1662
R,120,250,S,237,187270,1662
R,120,250,S,241,119585,1662
R,120,250,S,245,119585,1662
R,120,250,S,249,121505,1662
R,120,250,S,253,79815,1662
R,120,250,S,257,79815,1662
R,120,250,S,261,84257,1662
R,120,250,S,265,84257,1662
R,120,250,S,269,60608,1662
R,120,250,S,273,60608,1662
R,120,250,S,277,60457,1662
R,120,250,S,281,60457,1662
R,120,250,S,286,50067,1662
R,120,250,S,290,50067,1662
R,120,250,S,294,37286,1662
R,120,250,S,298,37286,1662
R,120,250,S,302,113135,1662
R,120,250,S,306,113135,1662
R,120,250,S,310,145496,1662
R,120,250,S,314,145496,1662
R,120,250,S,318,107121,1662
R,120,250,S,322,107121,1662
R,120,250,S,326,86026,1662
R,120,250,S,330,86026,1662
R,120,250,S,334,68394,1662
R,120,250,S,338,68394,1662
R,120,250,S,342,52993,1662
R,120,250,S,346,52993,1662
R,120,250,S,350,46675,1662
R,120,250,S,354,46675,1662
R,120,250,S,358,34756,1662
R,120,250,S,362,34756,1662
R,120,250,S,366,32422,1662
R,120,250,S,370,32422,1662
R,120,250,S,374,25889,1662
R,120,250,S,378,16753,1662
R,120,250,S,382,16753,1662
R,120,250,S,386,16164,1662
R,120,250,S,390,16164,1662
R,120,250,S,394,12724,1662
R,120,250,S,398,12724,1662
R,120,250,S,402,12630,1662
R,120,250,S,406,12630,1662
R,120,250,S,411,9950,1662
R,120,250,S,415,9950,1662
R,120,250,S,419,10847,1662
R,120,250,T,4,9471,1662
R,120,250,T,8,9471,1662
R,120,250,T,12,8384,1662
R,120,250,T,16,8384,1662
R,120,250,T,20,5017,1662
R,120,250,T,24,5017,1662
R,120,250,T,28,3842,1662
R,120,250,T,32,3842,1662
R,120,250,T,36,4202,1662
R,120,250,T,40,4202,1662
R,120,250,T,44,6009,1662
R,120,250,T,48,6009,1662
R,120,250,T,52,5644,1662
R,120,250,T,56,5644,1662
R,120,250,T,60,4167,1662
R,120,250,T,64,4167,1662
R,120,250,T,68,3865,1662
R,120,250,T,72,3865,1662
R,120,250,T,76,3333,1662
R,120,250,T,80,3333,1662
R,120,250,T,84,2873,1662
R,120,250,T,88,2873,1662
R,120,250,T,92,4034,1662
R,120,250,T,96,4034,1662
